org.joda.time.IllegalFieldValueException:314	6.0 0.0 0.8660254037844387
org.joda.time.format.DateTimeFormatter:818	0 33.0 0.0
org.joda.time.format.DateTimeFormatter:820	0 39.0 0.0
org.joda.time.format.DateTimeFormatter:221	0 17.0 0.0
org.joda.time.format.DateTimeFormatter:224	0 17.0 0.0
org.joda.time.format.DateTimeFormatter:814	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:815	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:816	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:817	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:751	0 81.0 0.0
org.joda.time.format.DateTimeFormatter:749	0 49.0 0.0
org.joda.time.format.DateTimeFormatter:787	0 4.0 0.0
org.joda.time.format.DateTimeFormatter:496	0 9.0 0.0
org.joda.time.format.DateTimeFormatter:497	0 9.0 0.0
org.joda.time.format.DateTimeFormatter:535	0 2.0 0.0
org.joda.time.format.DateTimeFormatter:189	0 13.0 0.0
org.joda.time.format.DateTimeFormatter:868	0 12.0 0.0
org.joda.time.format.DateTimeFormatter:870	0 14.0 0.0
org.joda.time.format.DateTimeFormatter:698	0 15.0 0.0
org.joda.time.format.DateTimeFormatter:699	0 15.0 0.0
org.joda.time.format.DateTimeFormatter:703	0 15.0 0.0
org.joda.time.format.DateTimeFormatter:704	0 15.0 0.0
org.joda.time.format.DateTimeFormatter:705	0 15.0 0.0
org.joda.time.format.DateTimeFormatter:706	0 15.0 0.0
org.joda.time.format.DateTimeFormatter:708	0 15.0 0.0
org.joda.time.format.DateTimeFormatter:710	0 15.0 0.0
org.joda.time.format.DateTimeFormatter:711	0 15.0 0.0
org.joda.time.format.DateTimeFormatter:712	0 15.0 0.0
org.joda.time.format.DateTimeFormatter:717	0 15.0 0.0
org.joda.time.format.DateTimeFormatter:719	0 15.0 0.0
org.joda.time.format.DateTimeFormatter:720	0 15.0 0.0
org.joda.time.format.DateTimeFormatter:723	0 15.0 0.0
org.joda.time.format.DateTimeFormatter:855	0 10.0 0.0
org.joda.time.format.DateTimeFormatter:856	0 10.0 0.0
org.joda.time.format.DateTimeFormatter:857	0 10.0 0.0
org.joda.time.format.DateTimeFormatter:858	0 10.0 0.0
org.joda.time.format.DateTimeFormatter:222	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:235	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:145	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:163	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:597	0 4.0 0.0
org.joda.time.format.DateTimeFormatter:598	0 4.0 0.0
org.joda.time.format.DateTimeFormatter:599	0 4.0 0.0
org.joda.time.format.DateTimeFormatter:659	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:926	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:437	0 4.0 0.0
org.joda.time.format.DateTimeFormatter:321	0 12.0 0.0
org.joda.time.format.DateTimeFormatter:891	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:893	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:894	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:895	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:896	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:897	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:898	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:899	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:904	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:906	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:907	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:908	0 4.0 0.0
org.joda.time.format.DateTimeFormatter:910	0 6.0 0.0
org.joda.time.format.DateTimeFormatter:367	0 7.0 0.0
org.joda.time.format.DateTimeFormatter:370	0 7.0 0.0
org.joda.time.format.DateTimeFormatter:404	0 4.0 0.0
org.joda.time.format.DateTimeFormatter:721	0 4.0 0.0
org.joda.time.format.DateTimeFormatter:900	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:901	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:902	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:903	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:713	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:714	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:715	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:716	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:368	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:414	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:269	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:913	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:915	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:700	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:484	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:485	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:519	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:520	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:568	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:569	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:471	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:472	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:473	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:474	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:507	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:508	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:550	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:551	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:552	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:554	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:555	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:635	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:636	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:639	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:640	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:641	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:642	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:648	0 1.0 0.0
org.joda.time.format.DateTimeFormatter:649	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:511	0 90.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:514	0 90.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:959	0 17.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:532	0 541.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:535	0 541.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:538	0 541.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:541	0 541.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:559	0 541.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:647	0 617.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:667	0 676.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:687	0 691.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:697	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1053	0 580.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:237	0 204.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:238	0 204.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:576	0 204.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:593	0 204.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:938	0 74.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1030	0 10.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1094	0 11.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1095	0 11.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:707	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:496	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:499	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:949	0 7.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:883	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1151	0 14.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1152	0 14.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1154	0 14.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:426	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:429	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:432	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:478	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:481	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:484	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:627	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:831	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:116	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:969	0 6.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:917	0 10.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1080	0 6.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:458	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:907	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:717	0 9.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:187	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:813	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:132	0 2.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:133	0 2.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:134	0 2.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:136	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:657	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:224	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:225	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:330	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:333	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:853	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:871	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:927	0 4.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:156	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:177	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1202	0 302.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1206	0 299.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1207	0 299.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1209	0 299.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1221	0 275.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1180	0 396.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1181	0 396.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1210	0 170.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1211	0 170.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1212	0 170.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1213	0 170.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1214	0 170.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1215	0 170.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1216	0 170.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1203	0 91.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1186	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1187	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1194	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1195	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2688	0 316.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2689	0 316.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2693	0 316.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2694	0 316.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2695	0 316.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2697	0 316.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2614	0 400.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2615	0 400.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2619	0 400.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2621	0 385.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2624	0 400.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2625	0 400.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2626	0 400.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2628	0 400.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2592	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2593	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2633	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2634	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2638	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2640	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2643	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2644	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2645	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2647	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2667	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2668	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2672	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2674	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2677	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2678	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2679	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2681	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1484	0 28.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1485	0 28.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1488	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1489	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1490	0 14.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1492	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1493	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1494	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1500	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1503	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1505	0 14.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1508	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1495	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1496	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1497	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1857	0 541.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1858	0 541.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1860	0 541.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1863	0 541.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1864	0 541.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1865	0 541.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1868	0 541.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1875	0 328.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1878	0 328.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1879	0 328.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1908	0 343.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1909	0 343.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1913	0 343.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1921	0 343.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1923	0 343.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1924	0 236.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1925	0 236.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1926	0 236.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1933	0 236.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1937	0 136.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1938	0 136.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1939	0 136.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1941	0 136.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1942	0 136.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1947	0 136.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1948	0 136.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1949	0 136.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1950	0 117.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1951	0 117.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1955	0 117.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1956	0 117.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1959	0 136.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1961	0 132.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1962	0 132.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1965	0 132.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1966	0 132.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1968	0 132.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1969	0 132.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1970	0 132.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1971	0 132.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1978	0 132.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1990	0 136.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1992	0 136.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1994	0 136.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2004	0 132.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2015	0 136.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2016	0 136.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2022	0 136.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2026	0 541.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2030	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2032	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2034	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2035	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2036	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2037	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2038	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2039	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2042	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2043	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2044	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2045	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2046	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2048	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2050	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2054	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2058	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2063	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2065	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2040	0 16.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1890	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1892	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1895	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1896	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1982	0 6.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1983	0 6.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1987	0 6.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1998	0 5.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2001	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2772	0 193.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2773	0 193.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2775	0 193.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2776	0 193.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2778	0 193.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2779	0 193.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2781	0 193.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2783	0 193.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2784	0 193.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2785	0 193.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2787	0 174.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2788	0 140.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2793	0 193.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2794	0 193.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2795	0 172.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2796	0 172.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2801	0 162.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2803	0 133.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2804	0 133.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2807	0 191.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2808	0 191.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2809	0 191.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2810	0 115.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2814	0 191.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2817	0 160.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2819	0 125.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2820	0 125.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2822	0 125.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2825	0 121.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2790	0 47.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2791	0 47.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1292	0 320.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1294	0 320.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1295	0 320.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1296	0 320.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1297	0 320.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1298	0 320.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1318	0 319.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1321	0 308.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1322	0 308.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1324	0 320.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1329	0 308.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1334	0 308.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1335	0 308.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1339	0 308.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1342	0 308.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1343	0 308.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1344	0 308.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1345	0 303.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1347	0 308.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1352	0 308.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1353	0 308.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1319	0 64.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1325	0 63.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1299	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1302	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1308	0 4.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1309	0 4.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1312	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1315	0 4.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1316	0 4.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1336	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1348	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1332	0 2.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1437	0 400.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1438	0 400.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1441	0 400.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1442	0 400.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1463	0 14.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1448	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1449	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1452	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1453	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1468	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1470	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1473	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1477	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1265	0 130.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1268	0 113.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1266	0 25.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1243	0 13.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1244	0 13.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1710	0 114.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1716	0 114.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1717	0 114.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1718	0 114.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1719	0 114.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1722	0 114.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1784	0 103.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1789	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1792	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1793	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1794	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1795	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1796	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1797	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1798	0 27.0 0.0
