com.google.javascript.rhino.Node:1323	2.0 0.0 0.7071067811865475
com.google.javascript.jscomp.NodeUtil:356	1.0 77.0 0.05661385170722978
com.google.javascript.jscomp.GlobalNamespace:301	1.0 80.0 0.05555555555555555
com.google.javascript.jscomp.SyntacticScopeCreator:231	3.0 765.0 0.05412658773652742
com.google.javascript.jscomp.SyntacticScopeCreator:235	3.0 765.0 0.05412658773652742
com.google.javascript.jscomp.SyntacticScopeCreator:237	3.0 765.0 0.05412658773652742
com.google.javascript.jscomp.SyntacticScopeCreator:60	3.0 771.0 0.053916386601719206
com.google.javascript.jscomp.SyntacticScopeCreator:61	3.0 771.0 0.053916386601719206
com.google.javascript.jscomp.SyntacticScopeCreator:62	3.0 771.0 0.053916386601719206
com.google.javascript.jscomp.SyntacticScopeCreator:67	3.0 771.0 0.053916386601719206
com.google.javascript.jscomp.SyntacticScopeCreator:69	3.0 771.0 0.053916386601719206
com.google.javascript.jscomp.SyntacticScopeCreator:70	3.0 771.0 0.053916386601719206
com.google.javascript.jscomp.SyntacticScopeCreator:71	3.0 771.0 0.053916386601719206
com.google.javascript.jscomp.SyntacticScopeCreator:72	3.0 771.0 0.053916386601719206
com.google.javascript.jscomp.SyntacticScopeCreator:76	3.0 771.0 0.053916386601719206
com.google.javascript.jscomp.SyntacticScopeCreator:102	3.0 771.0 0.053916386601719206
com.google.javascript.jscomp.SyntacticScopeCreator:103	3.0 771.0 0.053916386601719206
com.google.javascript.jscomp.SyntacticScopeCreator:105	3.0 771.0 0.053916386601719206
com.google.javascript.jscomp.SyntacticScopeCreator:111	3.0 771.0 0.053916386601719206
com.google.javascript.jscomp.SyntacticScopeCreator:152	3.0 771.0 0.053916386601719206
com.google.javascript.jscomp.SyntacticScopeCreator:158	3.0 771.0 0.053916386601719206
com.google.javascript.jscomp.SyntacticScopeCreator:159	3.0 771.0 0.053916386601719206
com.google.javascript.jscomp.SyntacticScopeCreator:160	3.0 771.0 0.053916386601719206
com.google.javascript.jscomp.SyntacticScopeCreator:161	3.0 771.0 0.053916386601719206
com.google.javascript.jscomp.SyntacticScopeCreator:162	3.0 771.0 0.053916386601719206
com.google.javascript.jscomp.SyntacticScopeCreator:163	3.0 771.0 0.053916386601719206
com.google.javascript.jscomp.SyntacticScopeCreator:164	3.0 771.0 0.053916386601719206
com.google.javascript.jscomp.SyntacticScopeCreator:166	3.0 771.0 0.053916386601719206
com.google.javascript.jscomp.NodeUtil:954	3.0 776.0 0.05374307729250139
com.google.javascript.jscomp.Scope:354	3.0 778.0 0.05367422002233849
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:160	3.0 800.0 0.052933850493043916
com.google.javascript.jscomp.Scope:322	3.0 801.0 0.05290092118939487
com.google.javascript.jscomp.BasicErrorManager:50	1.0 90.0 0.052414241836095915
com.google.javascript.jscomp.CodeConsumer:213	2.0 380.0 0.05116445100966508
com.google.javascript.jscomp.Scope:465	3.0 871.0 0.050738256861880375
com.google.javascript.jscomp.Scope:458	3.0 894.0 0.05008354224706334
com.google.javascript.jscomp.NodeTraversal:404	3.0 925.0 0.049239912322395954
com.google.javascript.jscomp.parsing.IRFactory:486	3.0 934.0 0.04900286402886009
com.google.javascript.jscomp.NodeTraversal:569	3.0 998.0 0.047410465593076045
com.google.javascript.jscomp.NodeUtil:1880	3.0 1014.0 0.047036043419179864
com.google.javascript.jscomp.Scope:418	3.0 1020.0 0.04689790496105418
com.google.javascript.jscomp.NodeTraversal:572	3.0 1023.0 0.046829290579084706
com.google.javascript.jscomp.NodeTraversal:573	3.0 1023.0 0.046829290579084706
com.google.javascript.jscomp.NodeTraversal:574	3.0 1023.0 0.046829290579084706
com.google.javascript.jscomp.NodeTraversal:575	3.0 1023.0 0.046829290579084706
com.google.javascript.jscomp.NodeTraversal:577	3.0 1023.0 0.046829290579084706
com.google.javascript.jscomp.NodeTraversal:579	3.0 1023.0 0.046829290579084706
com.google.javascript.jscomp.NodeTraversal:558	3.0 1024.0 0.04680648595607224
com.google.javascript.jscomp.NodeTraversal:567	3.0 1024.0 0.04680648595607224
com.google.javascript.jscomp.NodeTraversal:568	3.0 1024.0 0.04680648595607224
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:266	3.0 1027.0 0.04673827146373168
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:267	3.0 1027.0 0.04673827146373168
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:268	3.0 1027.0 0.04673827146373168
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:269	3.0 1027.0 0.04673827146373168
com.google.javascript.jscomp.NodeUtil:1873	3.0 1028.0 0.04671559948982247
com.google.javascript.jscomp.NodeUtil:1874	3.0 1028.0 0.04671559948982247
com.google.javascript.jscomp.Scope:434	3.0 1028.0 0.04671559948982247
com.google.javascript.jscomp.Scope:437	3.0 1028.0 0.04671559948982247
com.google.javascript.jscomp.Scope:430	3.0 1029.0 0.046692960477351775
com.google.javascript.jscomp.Scope:431	3.0 1029.0 0.046692960477351775
com.google.javascript.jscomp.NodeUtil:1870	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.NodeUtil:1871	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.NodeUtil:1872	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.NodeUtil:1877	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.NodeUtil:1882	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.Scope:369	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.Scope:372	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.Scope:374	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.Scope:375	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.Scope:376	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.Scope:377	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.Scope:378	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.Scope:379	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.Scope:380	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.Scope:381	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.Scope:385	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.Scope:387	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.Scope:388	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.Scope:390	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.Scope:391	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.Scope:416	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.Scope:417	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.Scope:65	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.Scope:80	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.Scope:112	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.Scope:113	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.Scope:114	3.0 1030.0 0.046670354346529136
com.google.javascript.jscomp.Scope:54	3.0 1035.0 0.046557814143315064
com.google.javascript.jscomp.Scope:289	3.0 1035.0 0.046557814143315064
com.google.javascript.jscomp.Scope:290	3.0 1035.0 0.046557814143315064
com.google.javascript.jscomp.Scope:291	3.0 1035.0 0.046557814143315064
com.google.javascript.jscomp.Scope:292	3.0 1035.0 0.046557814143315064
com.google.javascript.jscomp.Scope:293	3.0 1035.0 0.046557814143315064
com.google.javascript.jscomp.Scope:294	3.0 1035.0 0.046557814143315064
com.google.javascript.jscomp.Compiler:894	3.0 1120.0 0.04476116495133404
com.google.javascript.jscomp.ComposeWarningsGuard:77	1.0 124.0 0.044721359549995794
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:145	1.0 128.0 0.04402254531628119
com.google.javascript.rhino.Node:757	3.0 1161.0 0.043965778632041194
com.google.javascript.jscomp.Compiler:829	3.0 1166.0 0.04387165354305926
com.google.javascript.jscomp.BasicErrorManager:80	3.0 1166.0 0.04387165354305926
com.google.javascript.jscomp.BasicErrorManager:88	3.0 1166.0 0.04387165354305926
com.google.javascript.jscomp.NodeUtil:1290	2.0 522.0 0.0436852028330519
com.google.javascript.jscomp.NodeUtil:619	2.0 529.0 0.04339630366027462
com.google.javascript.rhino.Node:776	3.0 1199.0 0.043265230840332077
com.google.javascript.rhino.Node:779	3.0 1199.0 0.043265230840332077
com.google.javascript.jscomp.NodeUtil:715	2.0 544.0 0.04279604925109129
com.google.javascript.jscomp.CodeGenerator:66	2.0 594.0 0.04096159602595203
com.google.javascript.jscomp.CodeGenerator:67	2.0 594.0 0.04096159602595203
com.google.javascript.jscomp.CodeGenerator:68	2.0 594.0 0.04096159602595203
com.google.javascript.jscomp.CodeGenerator:69	2.0 594.0 0.04096159602595203
com.google.javascript.jscomp.CodeGenerator:73	2.0 594.0 0.04096159602595203
com.google.javascript.jscomp.CodeGenerator:78	2.0 594.0 0.04096159602595203
com.google.javascript.jscomp.CodeGenerator:81	2.0 594.0 0.04096159602595203
com.google.javascript.jscomp.CodeGenerator:85	2.0 594.0 0.04096159602595203
com.google.javascript.jscomp.CodeGenerator:87	2.0 594.0 0.04096159602595203
com.google.javascript.jscomp.GlobalNamespace:901	1.0 154.0 0.04016096644512494
com.google.javascript.jscomp.CodeGenerator:397	2.0 620.0 0.04009634698823127
com.google.javascript.jscomp.CodeGenerator:398	2.0 620.0 0.04009634698823127
com.google.javascript.jscomp.CodeGenerator:399	2.0 620.0 0.04009634698823127
com.google.javascript.jscomp.CodeGenerator:400	2.0 620.0 0.04009634698823127
com.google.javascript.jscomp.CodeGenerator:401	2.0 620.0 0.04009634698823127
com.google.javascript.jscomp.ComposeWarningsGuard:71	1.0 156.0 0.03990434422338111
com.google.javascript.jscomp.ComposeWarningsGuard:72	1.0 156.0 0.03990434422338111
com.google.javascript.jscomp.ComposeWarningsGuard:73	1.0 156.0 0.03990434422338111
com.google.javascript.jscomp.ComposeWarningsGuard:76	1.0 156.0 0.03990434422338111
com.google.javascript.jscomp.DiagnosticGroup:82	1.0 156.0 0.03990434422338111
com.google.javascript.jscomp.DiagnosticGroup:89	1.0 156.0 0.03990434422338111
com.google.javascript.jscomp.DiagnosticGroupWarningsGuard:38	1.0 156.0 0.03990434422338111
com.google.javascript.jscomp.BasicErrorManager:103	1.0 156.0 0.03990434422338111
com.google.javascript.jscomp.JSError:191	1.0 157.0 0.0397778642087865
com.google.javascript.jscomp.BasicErrorManager:102	1.0 157.0 0.0397778642087865
com.google.javascript.jscomp.BasicErrorManager:105	1.0 157.0 0.0397778642087865
com.google.javascript.jscomp.GlobalNamespace:482	1.0 159.0 0.03952847075210474
com.google.javascript.jscomp.GlobalNamespace:483	1.0 159.0 0.03952847075210474
com.google.javascript.jscomp.GlobalNamespace:484	1.0 159.0 0.03952847075210474
com.google.javascript.jscomp.BasicErrorManager:143	1.0 159.0 0.03952847075210474
com.google.javascript.jscomp.BasicErrorManager:144	1.0 159.0 0.03952847075210474
com.google.javascript.jscomp.BasicErrorManager:147	1.0 159.0 0.03952847075210474
com.google.javascript.jscomp.CodeGenerator:180	2.0 643.0 0.039374961547907886
com.google.javascript.jscomp.CodeGenerator:181	2.0 643.0 0.039374961547907886
com.google.javascript.jscomp.CodeGenerator:182	2.0 643.0 0.039374961547907886
com.google.javascript.jscomp.CodeGenerator:183	2.0 643.0 0.039374961547907886
com.google.javascript.jscomp.CodeGenerator:247	2.0 643.0 0.039374961547907886
com.google.javascript.jscomp.CodeGenerator:248	2.0 643.0 0.039374961547907886
com.google.javascript.jscomp.CodeGenerator:249	2.0 643.0 0.039374961547907886
com.google.javascript.jscomp.CodeGenerator:253	2.0 643.0 0.039374961547907886
com.google.javascript.jscomp.CodeGenerator:254	2.0 643.0 0.039374961547907886
com.google.javascript.jscomp.CodeGenerator:256	2.0 643.0 0.039374961547907886
com.google.javascript.jscomp.CodeGenerator:257	2.0 643.0 0.039374961547907886
com.google.javascript.jscomp.CodeGenerator:258	2.0 643.0 0.039374961547907886
com.google.javascript.jscomp.CodeGenerator:260	2.0 643.0 0.039374961547907886
com.google.javascript.jscomp.CodeConsumer:196	2.0 643.0 0.039374961547907886
com.google.javascript.jscomp.CodeConsumer:197	2.0 643.0 0.039374961547907886
com.google.javascript.jscomp.CodeConsumer:200	2.0 643.0 0.039374961547907886
com.google.javascript.jscomp.JSError:225	1.0 161.0 0.039283710065919304
com.google.javascript.jscomp.BasicErrorManager:48	1.0 161.0 0.039283710065919304
com.google.javascript.jscomp.BasicErrorManager:49	1.0 161.0 0.039283710065919304
com.google.javascript.jscomp.BasicErrorManager:55	1.0 161.0 0.039283710065919304
com.google.javascript.jscomp.BasicErrorManager:126	1.0 161.0 0.039283710065919304
com.google.javascript.jscomp.BasicErrorManager:135	1.0 161.0 0.039283710065919304
com.google.javascript.jscomp.BasicErrorManager:140	1.0 161.0 0.039283710065919304
com.google.javascript.jscomp.BasicErrorManager:141	1.0 161.0 0.039283710065919304
com.google.javascript.jscomp.BasicErrorManager:142	1.0 161.0 0.039283710065919304
com.google.javascript.jscomp.BasicErrorManager:153	1.0 161.0 0.039283710065919304
com.google.javascript.jscomp.BasicErrorManager:154	1.0 161.0 0.039283710065919304
com.google.javascript.jscomp.BasicErrorManager:155	1.0 161.0 0.039283710065919304
com.google.javascript.jscomp.BasicErrorManager:157	1.0 161.0 0.039283710065919304
com.google.javascript.jscomp.BasicErrorManager:159	1.0 161.0 0.039283710065919304
com.google.javascript.jscomp.BasicErrorManager:163	1.0 161.0 0.039283710065919304
com.google.javascript.jscomp.BasicErrorManager:164	1.0 161.0 0.039283710065919304
com.google.javascript.jscomp.BasicErrorManager:165	1.0 161.0 0.039283710065919304
com.google.javascript.jscomp.BasicErrorManager:167	1.0 161.0 0.039283710065919304
com.google.javascript.jscomp.BasicErrorManager:169	1.0 161.0 0.039283710065919304
com.google.javascript.jscomp.BasicErrorManager:173	1.0 161.0 0.039283710065919304
com.google.javascript.jscomp.CodeConsumer:105	2.0 654.0 0.03904344047215152
com.google.javascript.jscomp.CodeConsumer:106	2.0 654.0 0.03904344047215152
com.google.javascript.jscomp.CodeConsumer:109	2.0 654.0 0.03904344047215152
com.google.javascript.jscomp.CodeConsumer:110	2.0 654.0 0.03904344047215152
com.google.javascript.jscomp.CodeGenerator:270	2.0 661.0 0.03883678186903087
com.google.javascript.jscomp.CodeGenerator:291	2.0 661.0 0.03883678186903087
com.google.javascript.jscomp.CodeConsumer:129	2.0 662.0 0.03880752628531664
com.google.javascript.jscomp.CodeConsumer:133	2.0 662.0 0.03880752628531664
com.google.javascript.jscomp.CodeConsumer:135	2.0 662.0 0.03880752628531664
com.google.javascript.jscomp.CodeConsumer:136	2.0 662.0 0.03880752628531664
com.google.javascript.jscomp.CodeConsumer:137	2.0 662.0 0.03880752628531664
com.google.javascript.jscomp.CodeConsumer:144	2.0 662.0 0.03880752628531664
com.google.javascript.jscomp.CodeConsumer:145	2.0 662.0 0.03880752628531664
com.google.javascript.jscomp.CodeConsumer:148	2.0 662.0 0.03880752628531664
com.google.javascript.jscomp.CodeConsumer:149	2.0 662.0 0.03880752628531664
com.google.javascript.jscomp.JSError:167	1.0 171.0 0.038124642583151166
com.google.javascript.jscomp.JSError:168	1.0 171.0 0.038124642583151166
com.google.javascript.jscomp.JSError:169	1.0 171.0 0.038124642583151166
com.google.javascript.jscomp.JSError:170	1.0 171.0 0.038124642583151166
com.google.javascript.jscomp.JSError:171	1.0 171.0 0.038124642583151166
com.google.javascript.jscomp.JSError:172	1.0 171.0 0.038124642583151166
com.google.javascript.jscomp.JSError:173	1.0 171.0 0.038124642583151166
com.google.javascript.jscomp.JSError:174	1.0 171.0 0.038124642583151166
com.google.javascript.jscomp.CompilerOptions:719	1.0 171.0 0.038124642583151166
com.google.javascript.jscomp.CodeGenerator:167	2.0 702.0 0.037688918072220454
com.google.javascript.jscomp.CodeGenerator:171	2.0 702.0 0.037688918072220454
com.google.javascript.jscomp.CodeGenerator:159	2.0 703.0 0.03766217885773547
com.google.javascript.jscomp.CodeGenerator:160	2.0 703.0 0.03766217885773547
com.google.javascript.jscomp.CodeGenerator:161	2.0 703.0 0.03766217885773547
com.google.javascript.jscomp.CodeGenerator:162	2.0 703.0 0.03766217885773547
com.google.javascript.jscomp.CodePrinter:441	2.0 742.0 0.036661778755338326
com.google.javascript.jscomp.CodePrinter:442	2.0 742.0 0.036661778755338326
com.google.javascript.jscomp.CodePrinter:443	2.0 742.0 0.036661778755338326
com.google.javascript.jscomp.CodeGenerator:277	2.0 751.0 0.03644202585395018
com.google.javascript.jscomp.CodeGenerator:149	2.0 754.0 0.036369648372665396
com.google.javascript.jscomp.CodeGenerator:150	2.0 754.0 0.036369648372665396
com.google.javascript.jscomp.CodeGenerator:151	2.0 754.0 0.036369648372665396
com.google.javascript.jscomp.parsing.IRFactory:472	2.0 769.0 0.03601412030328099
com.google.javascript.jscomp.parsing.IRFactory:474	2.0 769.0 0.03601412030328099
com.google.javascript.jscomp.parsing.IRFactory:478	2.0 769.0 0.03601412030328099
com.google.javascript.jscomp.CodeConsumer:183	2.0 794.0 0.03544406025041679
com.google.javascript.jscomp.CodeConsumer:184	2.0 794.0 0.03544406025041679
com.google.javascript.jscomp.CodeConsumer:185	2.0 794.0 0.03544406025041679
com.google.javascript.jscomp.CodeConsumer:186	2.0 794.0 0.03544406025041679
com.google.javascript.jscomp.NodeUtil:717	2.0 814.0 0.03500700210070024
com.google.javascript.jscomp.NodeUtil:702	2.0 815.0 0.03498557142706598
com.google.javascript.jscomp.GlobalNamespace:431	1.0 205.0 0.034836650714580884
com.google.javascript.jscomp.CodeGenerator:669	2.0 834.0 0.03458572319330373
com.google.javascript.jscomp.CodeGenerator:670	2.0 834.0 0.03458572319330373
com.google.javascript.jscomp.CodeGenerator:679	2.0 857.0 0.03411955969674702
com.google.javascript.jscomp.CodeGenerator:680	2.0 857.0 0.03411955969674702
com.google.javascript.jscomp.CodeGenerator:681	2.0 857.0 0.03411955969674702
com.google.javascript.jscomp.CodeConsumer:228	2.0 869.0 0.03388370737858486
com.google.javascript.jscomp.CodeConsumer:229	2.0 869.0 0.03388370737858486
com.google.javascript.jscomp.CodeConsumer:257	2.0 874.0 0.033786868919974296
com.google.javascript.jscomp.CodeGenerator:470	2.0 875.0 0.033767600672658715
com.google.javascript.jscomp.CodeGenerator:471	2.0 875.0 0.033767600672658715
com.google.javascript.jscomp.CodeGenerator:472	2.0 875.0 0.033767600672658715
com.google.javascript.jscomp.CodeGenerator:473	2.0 875.0 0.033767600672658715
com.google.javascript.jscomp.CodeConsumer:232	2.0 876.0 0.03374836535314135
com.google.javascript.jscomp.CodeConsumer:234	2.0 876.0 0.03374836535314135
com.google.javascript.jscomp.CodeConsumer:235	2.0 876.0 0.03374836535314135
com.google.javascript.jscomp.CodeConsumer:237	2.0 876.0 0.03374836535314135
com.google.javascript.jscomp.CodeConsumer:241	2.0 876.0 0.03374836535314135
com.google.javascript.jscomp.CodeConsumer:245	2.0 876.0 0.03374836535314135
com.google.javascript.jscomp.CodeConsumer:251	2.0 876.0 0.03374836535314135
com.google.javascript.jscomp.CodeConsumer:256	2.0 876.0 0.03374836535314135
com.google.javascript.jscomp.CodeConsumer:259	2.0 876.0 0.03374836535314135
com.google.javascript.jscomp.CodeGenerator:883	2.0 893.0 0.03342631352324378
com.google.javascript.jscomp.CodePrinter:429	2.0 929.0 0.032773676267223106
com.google.javascript.jscomp.CodePrinter:439	2.0 929.0 0.032773676267223106
com.google.javascript.jscomp.CodePrinter:440	2.0 929.0 0.032773676267223106
com.google.javascript.jscomp.CodePrinter:446	2.0 929.0 0.032773676267223106
com.google.javascript.jscomp.CodePrinter:447	2.0 929.0 0.032773676267223106
com.google.javascript.jscomp.CodeConsumer:123	2.0 937.0 0.03263376665824188
com.google.javascript.jscomp.CheckLevel:31	1.0 247.0 0.031750031750047626
com.google.javascript.jscomp.CodePrinter:455	2.0 999.0 0.0316069770620507
com.google.javascript.jscomp.CodePrinter:469	2.0 999.0 0.0316069770620507
com.google.javascript.jscomp.CodeGenerator:157	2.0 1013.0 0.03138824102871723
com.google.javascript.jscomp.CodeGenerator:678	2.0 1018.0 0.03131121455425748
com.google.javascript.jscomp.CodeGenerator:687	2.0 1018.0 0.03131121455425748
com.google.javascript.jscomp.CodeGenerator:649	2.0 1021.0 0.03126526997403612
com.google.javascript.jscomp.CodeGenerator:650	2.0 1021.0 0.03126526997403612
com.google.javascript.jscomp.NodeUtil:674	2.0 1027.0 0.03117398431942748
com.google.javascript.jscomp.CodeGenerator:657	2.0 1027.0 0.03117398431942748
com.google.javascript.jscomp.CodeGenerator:664	2.0 1027.0 0.03117398431942748
com.google.javascript.jscomp.CodeGenerator:666	2.0 1027.0 0.03117398431942748
com.google.javascript.jscomp.NodeUtil:606	2.0 1028.0 0.03115884764248779
com.google.javascript.jscomp.CodeConsumer:163	2.0 1030.0 0.031128640318234518
com.google.javascript.jscomp.CodeConsumer:164	2.0 1030.0 0.031128640318234518
com.google.javascript.jscomp.CodeConsumer:171	2.0 1030.0 0.031128640318234518
com.google.javascript.jscomp.CodeConsumer:172	2.0 1030.0 0.031128640318234518
com.google.javascript.jscomp.CodeGenerator:156	2.0 1034.0 0.031068488300060003
com.google.javascript.jscomp.CodePrinter:473	2.0 1035.0 0.031053504702226845
com.google.javascript.jscomp.CodePrinter:474	2.0 1035.0 0.031053504702226845
com.google.javascript.jscomp.CodePrinter:387	2.0 1036.0 0.03103854276221004
com.google.javascript.jscomp.CodePrinter:410	2.0 1036.0 0.03103854276221004
com.google.javascript.jscomp.CodePrinter:411	2.0 1036.0 0.03103854276221004
com.google.javascript.jscomp.CodePrinter:412	2.0 1036.0 0.03103854276221004
com.google.javascript.jscomp.NodeUtil:1532	2.0 1040.0 0.030978910540439487
com.google.javascript.jscomp.NodeUtil:1533	2.0 1040.0 0.030978910540439487
com.google.javascript.jscomp.NodeUtil:1529	2.0 1041.0 0.030964056111131625
com.google.javascript.jscomp.NodeUtil:1530	2.0 1041.0 0.030964056111131625
com.google.javascript.jscomp.NodeUtil:1531	2.0 1041.0 0.030964056111131625
com.google.javascript.jscomp.NodeUtil:1537	2.0 1041.0 0.030964056111131625
com.google.javascript.jscomp.CodeGenerator:42	2.0 1041.0 0.030964056111131625
com.google.javascript.jscomp.CodeGenerator:43	2.0 1041.0 0.030964056111131625
com.google.javascript.jscomp.CodeGenerator:46	2.0 1041.0 0.030964056111131625
com.google.javascript.jscomp.CodeGenerator:47	2.0 1041.0 0.030964056111131625
com.google.javascript.jscomp.CodeGenerator:819	2.0 1041.0 0.030964056111131625
com.google.javascript.jscomp.CodeGenerator:820	2.0 1041.0 0.030964056111131625
com.google.javascript.jscomp.CodeConsumer:90	2.0 1041.0 0.030964056111131625
com.google.javascript.jscomp.CodeConsumer:91	2.0 1041.0 0.030964056111131625
com.google.javascript.jscomp.CodeConsumer:167	2.0 1041.0 0.030964056111131625
com.google.javascript.jscomp.CodeConsumer:174	2.0 1041.0 0.030964056111131625
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:217	1.0 260.0 0.030949223029508647
com.google.javascript.jscomp.CodeGenerator:287	2.0 1043.0 0.030934411244487297
com.google.javascript.jscomp.CodeConsumer:182	2.0 1044.0 0.030919620705155318
com.google.javascript.jscomp.CodeConsumer:188	2.0 1044.0 0.030919620705155318
com.google.javascript.jscomp.CodeConsumer:189	2.0 1044.0 0.030919620705155318
com.google.javascript.jscomp.CodeConsumer:210	2.0 1044.0 0.030919620705155318
com.google.javascript.jscomp.CodeConsumer:212	2.0 1044.0 0.030919620705155318
com.google.javascript.jscomp.CodeConsumer:216	2.0 1044.0 0.030919620705155318
com.google.javascript.jscomp.CodeConsumer:217	2.0 1044.0 0.030919620705155318
com.google.javascript.jscomp.CodeConsumer:224	2.0 1044.0 0.030919620705155318
com.google.javascript.jscomp.CodeConsumer:225	2.0 1044.0 0.030919620705155318
com.google.javascript.jscomp.CodeConsumer:277	2.0 1044.0 0.030919620705155318
com.google.javascript.jscomp.Compiler:221	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.Compiler:222	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.Compiler:224	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.Compiler:225	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:45	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:46	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:51	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:56	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:67	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:71	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:73	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:74	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:75	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:77	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:78	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:81	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:82	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:83	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:86	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:87	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:88	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:144	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:146	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:147	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:153	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:154	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:155	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:156	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:160	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:161	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:162	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:163	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:187	2.0 1068.0 0.030570892025787156
com.google.javascript.jscomp.SymbolTable:189	2.0 1068.0 0.030570892025787156
com.google.javascript.rhino.Node:1321	2.0 1069.0 0.030556616567607043
com.google.javascript.rhino.Node:1322	2.0 1069.0 0.030556616567607043
com.google.javascript.jscomp.CodePrinter:538	2.0 1076.0 0.03045724519365863
com.google.javascript.jscomp.CodePrinter:539	2.0 1076.0 0.03045724519365863
com.google.javascript.jscomp.CodePrinter:507	2.0 1086.0 0.03031695312954162
com.google.javascript.jscomp.CodePrinter:508	2.0 1086.0 0.03031695312954162
com.google.javascript.jscomp.CodePrinter:343	2.0 1086.0 0.03031695312954162
com.google.javascript.jscomp.CodePrinter:357	2.0 1086.0 0.03031695312954162
com.google.javascript.jscomp.CodePrinter:362	2.0 1086.0 0.03031695312954162
com.google.javascript.jscomp.CodePrinter:363	2.0 1086.0 0.03031695312954162
com.google.javascript.jscomp.CodePrinter:364	2.0 1086.0 0.03031695312954162
com.google.javascript.jscomp.CodePrinter:365	2.0 1086.0 0.03031695312954162
com.google.javascript.jscomp.CodePrinter:376	2.0 1086.0 0.03031695312954162
