org.joda.time.Partial:224	1.0 1.0 0.7071067811865475
org.joda.time.field.BaseDateTimeField:831	0 68.0 0.0
org.joda.time.field.BaseDateTimeField:833	0 68.0 0.0
org.joda.time.field.BaseDateTimeField:835	0 32.0 0.0
org.joda.time.field.BaseDateTimeField:839	0 24.0 0.0
org.joda.time.field.BaseDateTimeField:850	0 67.0 0.0
org.joda.time.field.BaseDateTimeField:328	0 30.0 0.0
org.joda.time.field.BaseDateTimeField:329	0 30.0 0.0
org.joda.time.field.BaseDateTimeField:330	0 30.0 0.0
org.joda.time.field.BaseDateTimeField:331	0 29.0 0.0
org.joda.time.field.BaseDateTimeField:332	0 29.0 0.0
org.joda.time.field.BaseDateTimeField:495	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:496	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:498	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:668	0 47.0 0.0
org.joda.time.field.BaseDateTimeField:121	0 22.0 0.0
org.joda.time.field.BaseDateTimeField:834	0 38.0 0.0
org.joda.time.field.BaseDateTimeField:592	0 9.0 0.0
org.joda.time.field.BaseDateTimeField:461	0 14.0 0.0
org.joda.time.field.BaseDateTimeField:462	0 14.0 0.0
org.joda.time.field.BaseDateTimeField:464	0 14.0 0.0
org.joda.time.field.BaseDateTimeField:746	0 67.0 0.0
org.joda.time.field.BaseDateTimeField:704	0 21.0 0.0
org.joda.time.field.BaseDateTimeField:716	0 21.0 0.0
org.joda.time.field.BaseDateTimeField:52	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:267	0 18.0 0.0
org.joda.time.field.BaseDateTimeField:180	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:903	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:904	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:906	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:907	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:909	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:911	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:913	0 9.0 0.0
org.joda.time.field.BaseDateTimeField:955	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:956	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:958	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:959	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:961	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:963	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:964	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:966	0 9.0 0.0
org.joda.time.field.BaseDateTimeField:970	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:971	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:973	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:654	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:655	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:836	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:522	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:379	0 24.0 0.0
org.joda.time.field.BaseDateTimeField:385	0 24.0 0.0
org.joda.time.field.BaseDateTimeField:387	0 24.0 0.0
org.joda.time.field.BaseDateTimeField:388	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:389	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:390	0 17.0 0.0
org.joda.time.field.BaseDateTimeField:394	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:395	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:396	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:397	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:398	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:400	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:402	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:406	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:407	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:408	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:409	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:410	0 24.0 0.0
org.joda.time.field.BaseDateTimeField:433	0 24.0 0.0
org.joda.time.field.BaseDateTimeField:299	0 8.0 0.0
org.joda.time.field.BaseDateTimeField:313	0 18.0 0.0
org.joda.time.field.BaseDateTimeField:314	0 18.0 0.0
org.joda.time.field.BaseDateTimeField:315	0 14.0 0.0
org.joda.time.field.BaseDateTimeField:334	0 16.0 0.0
org.joda.time.field.BaseDateTimeField:335	0 16.0 0.0
org.joda.time.field.BaseDateTimeField:336	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:391	0 15.0 0.0
org.joda.time.field.BaseDateTimeField:392	0 15.0 0.0
org.joda.time.field.BaseDateTimeField:635	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:411	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:412	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:413	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:414	0 11.0 0.0
org.joda.time.field.BaseDateTimeField:415	0 11.0 0.0
org.joda.time.field.BaseDateTimeField:417	0 8.0 0.0
org.joda.time.field.BaseDateTimeField:418	0 8.0 0.0
org.joda.time.field.BaseDateTimeField:419	0 8.0 0.0
org.joda.time.field.BaseDateTimeField:420	0 8.0 0.0
org.joda.time.field.BaseDateTimeField:421	0 8.0 0.0
org.joda.time.field.BaseDateTimeField:423	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:424	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:428	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:429	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:430	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:431	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:136	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:106	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:1003	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:317	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:319	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:323	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:324	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:325	0 12.0 0.0
org.joda.time.field.BaseDateTimeField:326	0 12.0 0.0
org.joda.time.field.BaseDateTimeField:338	0 12.0 0.0
org.joda.time.field.BaseDateTimeField:339	0 12.0 0.0
org.joda.time.field.BaseDateTimeField:343	0 12.0 0.0
org.joda.time.field.BaseDateTimeField:344	0 12.0 0.0
org.joda.time.field.BaseDateTimeField:345	0 11.0 0.0
org.joda.time.field.BaseDateTimeField:346	0 11.0 0.0
org.joda.time.field.BaseDateTimeField:669	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:670	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:545	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:832	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:994	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:210	0 6.0 0.0
org.joda.time.field.BaseDateTimeField:380	0 1.0 0.0
org.joda.time.chrono.BaseChronology:163	0 178.0 0.0
org.joda.time.chrono.BaseChronology:164	0 177.0 0.0
org.joda.time.chrono.BaseChronology:165	0 177.0 0.0
org.joda.time.chrono.BaseChronology:166	0 177.0 0.0
org.joda.time.chrono.BaseChronology:276	0 524.0 0.0
org.joda.time.chrono.BaseChronology:277	0 524.0 0.0
org.joda.time.chrono.BaseChronology:278	0 524.0 0.0
org.joda.time.chrono.BaseChronology:289	0 524.0 0.0
org.joda.time.chrono.BaseChronology:223	0 247.0 0.0
org.joda.time.chrono.BaseChronology:224	0 247.0 0.0
org.joda.time.chrono.BaseChronology:225	0 247.0 0.0
org.joda.time.chrono.BaseChronology:226	0 247.0 0.0
org.joda.time.chrono.BaseChronology:228	0 247.0 0.0
org.joda.time.chrono.BaseChronology:301	0 64.0 0.0
org.joda.time.chrono.BaseChronology:302	0 64.0 0.0
org.joda.time.chrono.BaseChronology:303	0 64.0 0.0
org.joda.time.chrono.BaseChronology:304	0 64.0 0.0
org.joda.time.chrono.BaseChronology:305	0 64.0 0.0
org.joda.time.chrono.BaseChronology:309	0 64.0 0.0
org.joda.time.chrono.BaseChronology:255	0 119.0 0.0
org.joda.time.chrono.BaseChronology:256	0 119.0 0.0
org.joda.time.chrono.BaseChronology:257	0 119.0 0.0
org.joda.time.chrono.BaseChronology:258	0 111.0 0.0
org.joda.time.chrono.BaseChronology:259	0 111.0 0.0
org.joda.time.chrono.BaseChronology:260	0 111.0 0.0
org.joda.time.chrono.BaseChronology:261	0 111.0 0.0
org.joda.time.chrono.BaseChronology:262	0 111.0 0.0
org.joda.time.chrono.BaseChronology:265	0 119.0 0.0
org.joda.time.chrono.BaseChronology:279	0 104.0 0.0
org.joda.time.chrono.BaseChronology:280	0 104.0 0.0
org.joda.time.chrono.BaseChronology:281	0 104.0 0.0
org.joda.time.chrono.BaseChronology:282	0 104.0 0.0
org.joda.time.chrono.BaseChronology:283	0 104.0 0.0
org.joda.time.chrono.BaseChronology:284	0 102.0 0.0
org.joda.time.chrono.BaseChronology:285	0 102.0 0.0
org.joda.time.chrono.BaseChronology:239	0 75.0 0.0
org.joda.time.chrono.BaseChronology:240	0 75.0 0.0
org.joda.time.chrono.BaseChronology:242	0 75.0 0.0
org.joda.time.chrono.BaseChronology:188	0 16.0 0.0
org.joda.time.chrono.BaseChronology:193	0 15.0 0.0
org.joda.time.chrono.BaseChronology:208	0 3.0 0.0
org.joda.time.chrono.BaseChronology:322	0 26.0 0.0
org.joda.time.chrono.BaseChronology:325	0 22.0 0.0
org.joda.time.chrono.BaseChronology:326	0 22.0 0.0
org.joda.time.chrono.BaseChronology:102	0 20.0 0.0
org.joda.time.chrono.BaseChronology:103	0 20.0 0.0
org.joda.time.chrono.BaseChronology:104	0 20.0 0.0
org.joda.time.chrono.BaseChronology:105	0 20.0 0.0
org.joda.time.chrono.BaseChronology:323	0 4.0 0.0
org.joda.time.chrono.CopticChronology:145	0 968.0 0.0
org.joda.time.chrono.CopticChronology:146	0 968.0 0.0
org.joda.time.chrono.CopticChronology:184	0 969.0 0.0
org.joda.time.chrono.CopticChronology:216	0 96.0 0.0
org.joda.time.chrono.CopticChronology:218	0 96.0 0.0
org.joda.time.chrono.CopticChronology:219	0 96.0 0.0
org.joda.time.chrono.CopticChronology:243	0 94.0 0.0
org.joda.time.chrono.CopticChronology:168	0 10.0 0.0
org.joda.time.chrono.CopticChronology:169	0 10.0 0.0
org.joda.time.chrono.CopticChronology:170	0 10.0 0.0
org.joda.time.chrono.CopticChronology:171	0 10.0 0.0
org.joda.time.chrono.CopticChronology:194	0 50.0 0.0
org.joda.time.chrono.CopticChronology:197	0 50.0 0.0
org.joda.time.chrono.CopticChronology:200	0 50.0 0.0
org.joda.time.chrono.CopticChronology:195	0 18.0 0.0
org.joda.time.chrono.CopticChronology:98	0 25.0 0.0
org.joda.time.chrono.CopticChronology:198	0 1.0 0.0
org.joda.time.chrono.CopticChronology:120	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:632	0 747.0 0.0
org.joda.time.chrono.ZonedChronology:378	0 749.0 0.0
org.joda.time.chrono.ZonedChronology:532	0 762.0 0.0
org.joda.time.chrono.ZonedChronology:518	0 801.0 0.0
org.joda.time.chrono.ZonedChronology:514	0 805.0 0.0
org.joda.time.chrono.ZonedChronology:565	0 812.0 0.0
org.joda.time.chrono.ZonedChronology:582	0 812.0 0.0
org.joda.time.chrono.ZonedChronology:489	0 819.0 0.0
org.joda.time.chrono.ZonedChronology:482	0 830.0 0.0
org.joda.time.chrono.ZonedChronology:483	0 830.0 0.0
org.joda.time.chrono.ZonedChronology:480	0 843.0 0.0
org.joda.time.chrono.ZonedChronology:481	0 843.0 0.0
org.joda.time.chrono.ZonedChronology:421	0 1113.0 0.0
org.joda.time.chrono.ZonedChronology:422	0 1113.0 0.0
org.joda.time.chrono.ZonedChronology:55	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:58	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:59	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:62	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:65	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:71	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:81	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:82	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:85	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:150	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:154	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:155	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:156	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:157	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:158	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:159	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:160	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:162	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:163	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:164	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:165	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:166	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:170	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:171	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:172	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:173	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:174	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:175	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:176	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:177	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:178	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:179	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:180	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:181	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:183	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:184	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:185	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:186	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:187	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:188	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:189	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:190	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:191	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:192	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:193	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:194	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:197	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:198	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:200	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:201	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:203	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:204	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:205	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:209	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:212	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:215	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:220	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:221	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:404	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:405	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:408	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:409	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:410	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:411	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:412	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:413	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:414	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:281	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:282	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:285	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:286	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:287	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:288	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:295	0 3075.0 0.0
org.joda.time.chrono.ZonedChronology:118	0 708.0 0.0
org.joda.time.chrono.ZonedChronology:138	0 707.0 0.0
org.joda.time.chrono.ZonedChronology:139	0 707.0 0.0
org.joda.time.chrono.ZonedChronology:140	0 707.0 0.0
org.joda.time.chrono.ZonedChronology:141	0 707.0 0.0
org.joda.time.chrono.ZonedChronology:144	0 701.0 0.0
org.joda.time.chrono.ZonedChronology:142	0 8.0 0.0
org.joda.time.chrono.ZonedChronology:128	0 2.0 0.0
org.joda.time.chrono.ZonedChronology:109	0 2.0 0.0
org.joda.time.chrono.ZonedChronology:262	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:234	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:237	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:240	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:241	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:253	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:536	0 213.0 0.0
org.joda.time.chrono.ZonedChronology:541	0 177.0 0.0
org.joda.time.chrono.ZonedChronology:542	0 177.0 0.0
org.joda.time.chrono.ZonedChronology:543	0 177.0 0.0
org.joda.time.chrono.ZonedChronology:444	0 44.0 0.0
org.joda.time.chrono.ZonedChronology:449	0 36.0 0.0
org.joda.time.chrono.ZonedChronology:450	0 36.0 0.0
org.joda.time.chrono.ZonedChronology:451	0 36.0 0.0
org.joda.time.chrono.ZonedChronology:426	0 47.0 0.0
org.joda.time.chrono.ZonedChronology:427	0 47.0 0.0
org.joda.time.chrono.ZonedChronology:431	0 47.0 0.0
org.joda.time.chrono.ZonedChronology:432	0 47.0 0.0
org.joda.time.chrono.ZonedChronology:599	0 47.0 0.0
org.joda.time.chrono.ZonedChronology:603	0 47.0 0.0
org.joda.time.chrono.ZonedChronology:537	0 39.0 0.0
org.joda.time.chrono.ZonedChronology:538	0 39.0 0.0
org.joda.time.chrono.ZonedChronology:539	0 39.0 0.0
org.joda.time.chrono.ZonedChronology:560	0 7.0 0.0
org.joda.time.chrono.ZonedChronology:561	0 7.0 0.0
org.joda.time.chrono.ZonedChronology:607	0 63.0 0.0
org.joda.time.chrono.ZonedChronology:608	0 63.0 0.0
org.joda.time.chrono.ZonedChronology:610	0 63.0 0.0
org.joda.time.chrono.ZonedChronology:613	0 63.0 0.0
org.joda.time.chrono.ZonedChronology:417	0 24.0 0.0
org.joda.time.chrono.ZonedChronology:618	0 6.0 0.0
org.joda.time.chrono.ZonedChronology:619	0 6.0 0.0
org.joda.time.chrono.ZonedChronology:468	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:473	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:474	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:475	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:436	0 3.0 0.0
org.joda.time.chrono.ZonedChronology:440	0 3.0 0.0
org.joda.time.chrono.ZonedChronology:522	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:523	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:527	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:528	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:569	0 18.0 0.0
org.joda.time.chrono.ZonedChronology:570	0 18.0 0.0
org.joda.time.chrono.ZonedChronology:586	0 22.0 0.0
org.joda.time.chrono.ZonedChronology:587	0 22.0 0.0
org.joda.time.chrono.ZonedChronology:548	0 37.0 0.0
org.joda.time.chrono.ZonedChronology:549	0 27.0 0.0
org.joda.time.chrono.ZonedChronology:550	0 27.0 0.0
org.joda.time.chrono.ZonedChronology:551	0 27.0 0.0
org.joda.time.chrono.ZonedChronology:445	0 16.0 0.0
org.joda.time.chrono.ZonedChronology:446	0 16.0 0.0
org.joda.time.chrono.ZonedChronology:447	0 16.0 0.0
org.joda.time.chrono.ZonedChronology:494	0 14.0 0.0
org.joda.time.chrono.ZonedChronology:495	0 14.0 0.0
org.joda.time.chrono.ZonedChronology:496	0 14.0 0.0
org.joda.time.chrono.ZonedChronology:484	0 11.0 0.0
org.joda.time.chrono.ZonedChronology:485	0 11.0 0.0
org.joda.time.chrono.ZonedChronology:486	0 11.0 0.0
org.joda.time.chrono.ZonedChronology:487	0 11.0 0.0
org.joda.time.chrono.ZonedChronology:553	0 10.0 0.0
org.joda.time.chrono.ZonedChronology:554	0 10.0 0.0
org.joda.time.chrono.ZonedChronology:555	0 10.0 0.0
org.joda.time.chrono.ZonedChronology:456	0 3.0 0.0
org.joda.time.chrono.ZonedChronology:461	0 3.0 0.0
org.joda.time.chrono.ZonedChronology:462	0 3.0 0.0
org.joda.time.chrono.ZonedChronology:463	0 3.0 0.0
org.joda.time.chrono.ZonedChronology:500	0 2.0 0.0
org.joda.time.chrono.ZonedChronology:501	0 2.0 0.0
org.joda.time.chrono.ZonedChronology:507	0 2.0 0.0
org.joda.time.chrono.ZonedChronology:508	0 2.0 0.0
org.joda.time.chrono.ZonedChronology:591	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:315	0 231.0 0.0
org.joda.time.chrono.ZonedChronology:316	0 231.0 0.0
org.joda.time.chrono.ZonedChronology:317	0 231.0 0.0
org.joda.time.chrono.ZonedChronology:341	0 282.0 0.0
org.joda.time.chrono.ZonedChronology:342	0 282.0 0.0
org.joda.time.chrono.ZonedChronology:344	0 282.0 0.0
org.joda.time.chrono.ZonedChronology:347	0 282.0 0.0
org.joda.time.chrono.ZonedChronology:351	0 146.0 0.0
org.joda.time.chrono.ZonedChronology:352	0 146.0 0.0
org.joda.time.chrono.ZonedChronology:354	0 146.0 0.0
org.joda.time.chrono.ZonedChronology:357	0 146.0 0.0
org.joda.time.chrono.ZonedChronology:366	0 53.0 0.0
org.joda.time.chrono.ZonedChronology:367	0 53.0 0.0
org.joda.time.chrono.ZonedChronology:321	0 46.0 0.0
org.joda.time.chrono.ZonedChronology:322	0 46.0 0.0
org.joda.time.chrono.ZonedChronology:323	0 46.0 0.0
org.joda.time.chrono.ZonedChronology:327	0 140.0 0.0
org.joda.time.chrono.ZonedChronology:328	0 140.0 0.0
org.joda.time.chrono.ZonedChronology:291	0 55.0 0.0
org.joda.time.chrono.ZonedChronology:334	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:335	0 1.0 0.0
org.joda.time.base.AbstractInstant:260	0 785.0 0.0
org.joda.time.base.AbstractInstant:259	0 911.0 0.0
org.joda.time.base.AbstractInstant:424	0 224.0 0.0
org.joda.time.base.AbstractInstant:262	0 287.0 0.0
org.joda.time.base.AbstractInstant:265	0 287.0 0.0
org.joda.time.base.AbstractInstant:266	0 287.0 0.0
org.joda.time.base.AbstractInstant:137	0 8.0 0.0
org.joda.time.base.AbstractInstant:391	0 8.0 0.0
org.joda.time.base.AbstractInstant:412	0 4.0 0.0
org.joda.time.base.AbstractInstant:413	0 4.0 0.0
org.joda.time.base.AbstractInstant:436	0 20.0 0.0
org.joda.time.base.AbstractInstant:439	0 20.0 0.0
org.joda.time.base.AbstractInstant:71	0 58.0 0.0
org.joda.time.base.AbstractInstant:200	0 3.0 0.0
org.joda.time.base.AbstractInstant:235	0 20.0 0.0
org.joda.time.base.AbstractInstant:323	0 8.0 0.0
org.joda.time.base.AbstractInstant:344	0 4.0 0.0
org.joda.time.base.AbstractInstant:345	0 4.0 0.0
org.joda.time.base.AbstractInstant:278	0 7.0 0.0
org.joda.time.base.AbstractInstant:357	0 9.0 0.0
org.joda.time.base.AbstractInstant:378	0 5.0 0.0
org.joda.time.base.AbstractInstant:379	0 5.0 0.0
org.joda.time.base.AbstractInstant:177	0 5.0 0.0
org.joda.time.base.AbstractInstant:124	0 5.0 0.0
org.joda.time.base.AbstractInstant:125	0 4.0 0.0
org.joda.time.base.AbstractInstant:127	0 5.0 0.0
org.joda.time.base.AbstractInstant:296	0 5.0 0.0
org.joda.time.base.AbstractInstant:297	0 4.0 0.0
org.joda.time.base.AbstractInstant:300	0 5.0 0.0
org.joda.time.base.AbstractInstant:301	0 5.0 0.0
org.joda.time.base.AbstractInstant:304	0 5.0 0.0
org.joda.time.base.AbstractInstant:305	0 4.0 0.0
org.joda.time.base.AbstractInstant:307	0 5.0 0.0
org.joda.time.base.AbstractInstant:308	0 5.0 0.0
org.joda.time.base.AbstractInstant:310	0 4.0 0.0
org.joda.time.base.AbstractInstant:437	0 3.0 0.0
org.joda.time.base.AbstractInstant:210	0 5.0 0.0
org.joda.time.base.AbstractInstant:211	0 5.0 0.0
org.joda.time.base.AbstractInstant:212	0 5.0 0.0
org.joda.time.base.AbstractInstant:103	0 1.0 0.0
org.joda.time.base.AbstractInstant:104	0 1.0 0.0
org.joda.time.base.AbstractInstant:106	0 1.0 0.0
org.joda.time.base.AbstractInstant:155	0 3.0 0.0
org.joda.time.base.AbstractInstant:55	0 1.0 0.0
org.joda.time.base.AbstractInstant:191	0 6.0 0.0
org.joda.time.base.AbstractInstant:222	0 5.0 0.0
org.joda.time.base.AbstractInstant:333	0 2.0 0.0
org.joda.time.base.AbstractInstant:165	0 3.0 0.0
org.joda.time.base.AbstractInstant:166	0 3.0 0.0
org.joda.time.base.AbstractInstant:167	0 3.0 0.0
org.joda.time.base.AbstractInstant:263	0 4.0 0.0
org.joda.time.base.AbstractInstant:146	0 2.0 0.0
org.joda.time.base.AbstractInstant:89	0 1.0 0.0
org.joda.time.base.AbstractInstant:90	0 1.0 0.0
org.joda.time.base.AbstractInstant:92	0 1.0 0.0
org.joda.time.base.AbstractInstant:401	0 2.0 0.0
org.joda.time.base.AbstractInstant:367	0 2.0 0.0
org.joda.time.chrono.GJChronology:209	0 786.0 0.0
org.joda.time.chrono.GJChronology:210	0 786.0 0.0
org.joda.time.chrono.GJChronology:211	0 786.0 0.0
org.joda.time.chrono.GJChronology:214	0 786.0 0.0
org.joda.time.chrono.GJChronology:400	0 786.0 0.0
org.joda.time.chrono.GJChronology:409	0 788.0 0.0
org.joda.time.chrono.GJChronology:224	0 797.0 0.0
org.joda.time.chrono.GJChronology:225	0 797.0 0.0
org.joda.time.chrono.GJChronology:284	0 797.0 0.0
org.joda.time.chrono.GJChronology:285	0 797.0 0.0
org.joda.time.chrono.GJChronology:490	0 797.0 0.0
org.joda.time.chrono.GJChronology:310	0 818.0 0.0
org.joda.time.chrono.GJChronology:320	0 818.0 0.0
org.joda.time.chrono.GJChronology:323	0 818.0 0.0
org.joda.time.chrono.GJChronology:324	0 818.0 0.0
org.joda.time.chrono.GJChronology:296	0 821.0 0.0
org.joda.time.chrono.GJChronology:299	0 821.0 0.0
org.joda.time.chrono.GJChronology:195	0 829.0 0.0
org.joda.time.chrono.GJChronology:196	0 829.0 0.0
org.joda.time.chrono.GJChronology:197	0 829.0 0.0
org.joda.time.chrono.GJChronology:140	0 48.0 0.0
org.joda.time.chrono.GJChronology:421	0 40.0 0.0
org.joda.time.chrono.GJChronology:422	0 38.0 0.0
org.joda.time.chrono.GJChronology:156	0 157.0 0.0
org.joda.time.chrono.GJChronology:124	0 204.0 0.0
org.joda.time.chrono.GJChronology:297	0 34.0 0.0
