org.joda.time.IllegalFieldValueException:314	1.0 0.0 1.0
org.joda.time.field.BaseDateTimeField:332	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:62	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:379	0 20.0 0.0
org.joda.time.field.BaseDateTimeField:385	0 20.0 0.0
org.joda.time.field.BaseDateTimeField:387	0 20.0 0.0
org.joda.time.field.BaseDateTimeField:388	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:389	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:390	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:394	0 6.0 0.0
org.joda.time.field.BaseDateTimeField:395	0 6.0 0.0
org.joda.time.field.BaseDateTimeField:396	0 6.0 0.0
org.joda.time.field.BaseDateTimeField:397	0 6.0 0.0
org.joda.time.field.BaseDateTimeField:398	0 6.0 0.0
org.joda.time.field.BaseDateTimeField:400	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:402	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:406	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:407	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:408	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:409	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:410	0 20.0 0.0
org.joda.time.field.BaseDateTimeField:433	0 20.0 0.0
org.joda.time.field.BaseDateTimeField:391	0 11.0 0.0
org.joda.time.field.BaseDateTimeField:392	0 11.0 0.0
org.joda.time.field.BaseDateTimeField:227	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:411	0 9.0 0.0
org.joda.time.field.BaseDateTimeField:412	0 9.0 0.0
org.joda.time.field.BaseDateTimeField:413	0 9.0 0.0
org.joda.time.field.BaseDateTimeField:417	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:418	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:419	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:420	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:421	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:423	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:424	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:428	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:429	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:430	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:431	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:1003	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:414	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:415	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:121	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:195	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:334	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:335	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:336	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:338	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:339	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:343	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:344	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:267	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:994	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:313	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:314	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:315	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:317	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:319	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:323	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:324	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:153	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:325	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:326	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:345	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:346	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:592	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:210	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:668	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:669	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:670	0 1.0 0.0
org.joda.time.field.BaseDateTimeField:461	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:462	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:464	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:746	0 2.0 0.0
org.joda.time.chrono.BasicChronology:143	0 2175.0 0.0
org.joda.time.chrono.BasicChronology:146	0 2174.0 0.0
org.joda.time.chrono.BasicChronology:371	0 244.0 0.0
org.joda.time.chrono.BasicChronology:372	0 244.0 0.0
org.joda.time.chrono.BasicChronology:373	0 244.0 0.0
org.joda.time.chrono.BasicChronology:458	0 1351.0 0.0
org.joda.time.chrono.BasicChronology:459	0 1351.0 0.0
org.joda.time.chrono.BasicChronology:552	0 1372.0 0.0
org.joda.time.chrono.BasicChronology:402	0 924.0 0.0
org.joda.time.chrono.BasicChronology:414	0 982.0 0.0
org.joda.time.chrono.BasicChronology:417	0 982.0 0.0
org.joda.time.chrono.BasicChronology:420	0 982.0 0.0
org.joda.time.chrono.BasicChronology:422	0 982.0 0.0
org.joda.time.chrono.BasicChronology:424	0 982.0 0.0
org.joda.time.chrono.BasicChronology:565	0 120.0 0.0
org.joda.time.chrono.BasicChronology:144	0 109.0 0.0
org.joda.time.chrono.BasicChronology:154	0 38.0 0.0
org.joda.time.chrono.BasicChronology:196	0 143.0 0.0
org.joda.time.chrono.BasicChronology:206	0 15.0 0.0
org.joda.time.chrono.BasicChronology:477	0 96.0 0.0
org.joda.time.chrono.BasicChronology:535	0 563.0 0.0
org.joda.time.chrono.BasicChronology:544	0 563.0 0.0
org.joda.time.chrono.BasicChronology:348	0 51.0 0.0
org.joda.time.chrono.BasicChronology:575	0 90.0 0.0
org.joda.time.chrono.BasicChronology:576	0 90.0 0.0
org.joda.time.chrono.BasicChronology:577	0 90.0 0.0
org.joda.time.chrono.BasicChronology:307	0 18.0 0.0
org.joda.time.chrono.BasicChronology:168	0 57.0 0.0
org.joda.time.chrono.BasicChronology:590	0 19.0 0.0
org.joda.time.chrono.BasicChronology:415	0 8.0 0.0
org.joda.time.chrono.BasicChronology:410	0 9.0 0.0
org.joda.time.chrono.BasicChronology:497	0 32.0 0.0
org.joda.time.chrono.BasicChronology:500	0 24.0 0.0
org.joda.time.chrono.BasicChronology:518	0 11.0 0.0
org.joda.time.chrono.BasicChronology:498	0 11.0 0.0
org.joda.time.chrono.BasicChronology:522	0 14.0 0.0
org.joda.time.chrono.BasicChronology:317	0 2.0 0.0
org.joda.time.chrono.BasicChronology:217	0 1.0 0.0
org.joda.time.chrono.BasicChronology:218	0 1.0 0.0
org.joda.time.chrono.BasicChronology:219	0 1.0 0.0
org.joda.time.chrono.BasicChronology:220	0 1.0 0.0
org.joda.time.chrono.BasicChronology:221	0 1.0 0.0
org.joda.time.chrono.BasicChronology:223	0 1.0 0.0
org.joda.time.chrono.BasicChronology:224	0 1.0 0.0
org.joda.time.chrono.BasicChronology:225	0 1.0 0.0
org.joda.time.chrono.BasicChronology:226	0 1.0 0.0
org.joda.time.chrono.BasicChronology:227	0 1.0 0.0
org.joda.time.chrono.BasicChronology:229	0 1.0 0.0
org.joda.time.chrono.BasicChronology:233	0 1.0 0.0
org.joda.time.chrono.BasicChronology:234	0 1.0 0.0
org.joda.time.chrono.BasicChronology:754	0 9.0 0.0
org.joda.time.chrono.BasicChronology:758	0 3.0 0.0
org.joda.time.chrono.BasicChronology:762	0 2.0 0.0
org.joda.time.field.SkipDateTimeField:82	0 903.0 0.0
org.joda.time.field.SkipDateTimeField:100	0 904.0 0.0
org.joda.time.field.SkipDateTimeField:88	0 39.0 0.0
org.joda.time.field.SkipDateTimeField:89	0 39.0 0.0
org.joda.time.field.SkipDateTimeField:96	0 37.0 0.0
org.joda.time.field.SkipDateTimeField:90	0 2.0 0.0
org.joda.time.field.SkipDateTimeField:91	0 2.0 0.0
org.joda.time.field.DelegatedDateTimeField:80	0 1096.0 0.0
org.joda.time.field.DelegatedDateTimeField:88	0 1095.0 0.0
org.joda.time.field.DelegatedDateTimeField:172	0 913.0 0.0
org.joda.time.field.DelegatedDateTimeField:192	0 1096.0 0.0
org.joda.time.field.DelegatedDateTimeField:208	0 1095.0 0.0
org.joda.time.field.DelegatedDateTimeField:228	0 915.0 0.0
org.joda.time.field.DelegatedDateTimeField:224	0 1.0 0.0
org.joda.time.field.DelegatedDateTimeField:140	0 10.0 0.0
org.joda.time.field.DelegatedDateTimeField:252	0 18.0 0.0
org.joda.time.field.DelegatedDateTimeField:144	0 11.0 0.0
org.joda.time.field.DelegatedDateTimeField:164	0 2.0 0.0
org.joda.time.field.DelegatedDateTimeField:92	0 4.0 0.0
org.joda.time.field.DelegatedDateTimeField:232	0 1.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:75	0 6.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:54	0 33.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:79	0 19.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:111	0 19.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:87	0 1.0 0.0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:88	0 1.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:93	0 381.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:126	0 232.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:127	0 232.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:129	0 10.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:109	0 16.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:110	0 16.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:111	0 16.0 0.0
org.joda.time.field.PreciseDurationDateTimeField:66	0 8.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:94	0 2172.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:78	0 19.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:67	0 8.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:90	0 10.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:122	0 6.0 0.0
org.joda.time.DateTimeUtils:253	0 1062.0 0.0
org.joda.time.DateTimeUtils:365	0 57.0 0.0
org.joda.time.DateTimeUtils:366	0 57.0 0.0
org.joda.time.DateTimeUtils:146	0 438.0 0.0
org.joda.time.DateTimeUtils:149	0 412.0 0.0
org.joda.time.DateTimeUtils:164	0 409.0 0.0
org.joda.time.DateTimeUtils:167	0 384.0 0.0
org.joda.time.DateTimeUtils:168	0 384.0 0.0
org.joda.time.DateTimeUtils:171	0 384.0 0.0
org.joda.time.DateTimeUtils:56	0 322.0 0.0
org.joda.time.DateTimeUtils:286	0 453.0 0.0
org.joda.time.DateTimeUtils:287	0 417.0 0.0
org.joda.time.DateTimeUtils:289	0 319.0 0.0
org.joda.time.DateTimeUtils:303	0 49.0 0.0
org.joda.time.DateTimeUtils:306	0 31.0 0.0
org.joda.time.DateTimeUtils:334	0 26.0 0.0
org.joda.time.DateTimeUtils:335	0 2.0 0.0
org.joda.time.DateTimeUtils:337	0 26.0 0.0
org.joda.time.DateTimeUtils:338	0 26.0 0.0
org.joda.time.DateTimeUtils:339	0 26.0 0.0
org.joda.time.DateTimeUtils:340	0 26.0 0.0
org.joda.time.DateTimeUtils:341	0 26.0 0.0
org.joda.time.DateTimeUtils:342	0 4.0 0.0
org.joda.time.DateTimeUtils:345	0 26.0 0.0
org.joda.time.DateTimeUtils:347	0 24.0 0.0
org.joda.time.DateTimeUtils:187	0 24.0 0.0
org.joda.time.DateTimeUtils:188	0 24.0 0.0
org.joda.time.DateTimeUtils:189	0 20.0 0.0
org.joda.time.DateTimeUtils:193	0 24.0 0.0
org.joda.time.DateTimeUtils:196	0 24.0 0.0
org.joda.time.DateTimeUtils:211	0 2.0 0.0
org.joda.time.DateTimeUtils:212	0 1.0 0.0
org.joda.time.DateTimeUtils:214	0 2.0 0.0
org.joda.time.DateTimeUtils:215	0 2.0 0.0
org.joda.time.DateTimeUtils:216	0 1.0 0.0
org.joda.time.DateTimeUtils:218	0 2.0 0.0
org.joda.time.DateTimeUtils:147	0 48.0 0.0
org.joda.time.DateTimeUtils:165	0 29.0 0.0
org.joda.time.DateTimeUtils:190	0 5.0 0.0
org.joda.time.DateTimeUtils:191	0 5.0 0.0
org.joda.time.DateTimeUtils:116	0 2.0 0.0
org.joda.time.DateTimeUtils:117	0 1.0 0.0
org.joda.time.DateTimeUtils:234	0 12.0 0.0
org.joda.time.DateTimeUtils:238	0 12.0 0.0
org.joda.time.DateTimeUtils:270	0 27.0 0.0
org.joda.time.DateTimeUtils:304	0 19.0 0.0
org.joda.time.DateTimeUtils:235	0 3.0 0.0
org.joda.time.DateTimeUtils:236	0 3.0 0.0
org.joda.time.DateTimeUtils:97	0 1.0 0.0
org.joda.time.DateTimeUtils:98	0 1.0 0.0
org.joda.time.DateTimeUtils:101	0 1.0 0.0
org.joda.time.DateTimeUtils:103	0 1.0 0.0
org.joda.time.DateTimeUtils:43	0 1.0 0.0
org.joda.time.DateTimeUtils:44	0 1.0 0.0
org.joda.time.DateTimeUtils:169	0 1.0 0.0
org.joda.time.DateTimeUtils:194	0 1.0 0.0
org.joda.time.DateTimeUtils:119	0 1.0 0.0
org.joda.time.DateTimeUtils:120	0 1.0 0.0
org.joda.time.DateTimeUtils:121	0 1.0 0.0
org.joda.time.DateTimeUtils:423	0 301.0 0.0
org.joda.time.DateTimeUtils:438	0 1.0 0.0
org.joda.time.DateTimeUtils:439	0 1.0 0.0
org.joda.time.DateTimeUtils:440	0 1.0 0.0
org.joda.time.DateTimeUtils:447	0 1.0 0.0
org.joda.time.DateTimeUtils:399	0 21.0 0.0
org.joda.time.field.PreciseDateTimeField:111	0 1339.0 0.0
org.joda.time.field.PreciseDateTimeField:112	0 1339.0 0.0
org.joda.time.field.PreciseDateTimeField:131	0 1388.0 0.0
org.joda.time.field.PreciseDateTimeField:80	0 926.0 0.0
org.joda.time.chrono.GregorianChronology:81	0 2173.0 0.0
org.joda.time.chrono.GregorianChronology:209	0 924.0 0.0
org.joda.time.chrono.GregorianChronology:131	0 361.0 0.0
org.joda.time.chrono.GregorianChronology:132	0 361.0 0.0
org.joda.time.chrono.GregorianChronology:171	0 389.0 0.0
org.joda.time.chrono.GregorianChronology:90	0 34.0 0.0
org.joda.time.chrono.GregorianChronology:181	0 6.0 0.0
org.joda.time.chrono.GregorianChronology:184	0 6.0 0.0
org.joda.time.chrono.GregorianChronology:187	0 6.0 0.0
org.joda.time.chrono.GregorianChronology:185	0 2.0 0.0
org.joda.time.chrono.GregorianChronology:155	0 5.0 0.0
org.joda.time.chrono.GregorianChronology:156	0 5.0 0.0
org.joda.time.chrono.GregorianChronology:157	0 5.0 0.0
org.joda.time.chrono.GregorianChronology:158	0 5.0 0.0
org.joda.time.chrono.GregorianChronology:182	0 1.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:292	0 1351.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:294	0 1351.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:296	0 1351.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:297	0 1351.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:298	0 1351.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:303	0 1351.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:328	0 2170.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:333	0 207.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:338	0 209.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:343	0 192.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:344	0 192.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:345	0 192.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:92	0 524.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:98	0 524.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:103	0 524.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:104	0 524.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:112	0 524.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:113	0 524.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:114	0 519.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:115	0 519.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:136	0 524.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:137	0 524.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:138	0 524.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:144	0 524.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:146	0 524.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:350	0 6.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:151	0 36.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:152	0 36.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:153	0 36.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:139	0 7.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:237	0 59.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:241	0 59.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:242	0 59.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:243	0 59.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:244	0 59.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:246	0 59.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:250	0 59.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:252	0 59.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:254	0 8.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:256	0 8.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:260	0 5.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:265	0 59.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:267	0 59.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:270	0 59.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:271	0 10.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:274	0 59.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:300	0 6.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:238	0 4.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:206	0 6.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:209	0 6.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:210	0 6.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:211	0 6.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:212	0 6.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:214	0 6.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:215	0 6.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:93	0 5.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:117	0 15.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:118	0 15.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:119	0 15.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:121	0 15.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:124	0 15.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:126	0 15.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:59	0 8.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:122	0 2.0 0.0
org.joda.time.chrono.BasicMonthOfYearDateTimeField:127	0 2.0 0.0
org.joda.time.base.BaseDateTime:110	0 78.0 0.0
org.joda.time.base.BaseDateTime:111	0 78.0 0.0
org.joda.time.base.BaseDateTime:124	0 553.0 0.0
org.joda.time.base.BaseDateTime:125	0 553.0 0.0
org.joda.time.base.BaseDateTime:126	0 553.0 0.0
org.joda.time.base.BaseDateTime:127	0 553.0 0.0
org.joda.time.base.BaseDateTime:284	0 1593.0 0.0
org.joda.time.base.BaseDateTime:295	0 975.0 0.0
org.joda.time.base.BaseDateTime:304	0 774.0 0.0
org.joda.time.base.BaseDateTime:317	0 65.0 0.0
org.joda.time.base.BaseDateTime:318	0 65.0 0.0
org.joda.time.base.BaseDateTime:256	0 1392.0 0.0
org.joda.time.base.BaseDateTime:257	0 1392.0 0.0
org.joda.time.base.BaseDateTime:223	0 238.0 0.0
org.joda.time.base.BaseDateTime:225	0 236.0 0.0
org.joda.time.base.BaseDateTime:97	0 120.0 0.0
org.joda.time.base.BaseDateTime:98	0 120.0 0.0
org.joda.time.base.BaseDateTime:329	0 16.0 0.0
org.joda.time.base.BaseDateTime:330	0 16.0 0.0
org.joda.time.base.BaseDateTime:168	0 68.0 0.0
org.joda.time.base.BaseDateTime:169	0 68.0 0.0
org.joda.time.base.BaseDateTime:170	0 62.0 0.0
org.joda.time.base.BaseDateTime:171	0 62.0 0.0
org.joda.time.base.BaseDateTime:172	0 60.0 0.0
org.joda.time.base.BaseDateTime:73	0 9.0 0.0
org.joda.time.base.BaseDateTime:74	0 9.0 0.0
org.joda.time.base.BaseDateTime:195	0 192.0 0.0
org.joda.time.base.BaseDateTime:197	0 192.0 0.0
org.joda.time.base.BaseDateTime:146	0 56.0 0.0
org.joda.time.base.BaseDateTime:147	0 56.0 0.0
org.joda.time.base.BaseDateTime:148	0 53.0 0.0
org.joda.time.base.BaseDateTime:149	0 53.0 0.0
org.joda.time.base.BaseDateTime:150	0 53.0 0.0
org.joda.time.base.BaseDateTime:151	0 51.0 0.0
org.joda.time.base.BaseDateTime:86	0 10.0 0.0
org.joda.time.base.BaseDateTime:87	0 10.0 0.0
org.joda.time.base.BaseDateTime:61	0 36.0 0.0
org.joda.time.base.BaseDateTime:62	0 36.0 0.0
org.joda.time.chrono.BasicGJChronology:134	0 1348.0 0.0
org.joda.time.chrono.BasicGJChronology:180	0 661.0 0.0
org.joda.time.chrono.BasicGJChronology:188	0 549.0 0.0
org.joda.time.chrono.BasicGJChronology:121	0 433.0 0.0
org.joda.time.chrono.BasicGJChronology:140	0 426.0 0.0
org.joda.time.chrono.BasicGJChronology:190	0 214.0 0.0
org.joda.time.chrono.BasicGJChronology:182	0 276.0 0.0
org.joda.time.chrono.BasicGJChronology:129	0 37.0 0.0
org.joda.time.chrono.BasicGJChronology:148	0 57.0 0.0
org.joda.time.chrono.BasicGJChronology:149	0 57.0 0.0
org.joda.time.chrono.BasicGJChronology:152	0 57.0 0.0
org.joda.time.chrono.BasicGJChronology:153	0 57.0 0.0
org.joda.time.chrono.BasicGJChronology:156	0 57.0 0.0
org.joda.time.chrono.BasicGJChronology:157	0 57.0 0.0
org.joda.time.chrono.BasicGJChronology:158	0 45.0 0.0
org.joda.time.chrono.BasicGJChronology:159	0 39.0 0.0
org.joda.time.chrono.BasicGJChronology:166	0 57.0 0.0
org.joda.time.chrono.BasicGJChronology:167	0 57.0 0.0
org.joda.time.chrono.BasicGJChronology:170	0 57.0 0.0
org.joda.time.chrono.BasicGJChronology:184	0 233.0 0.0
org.joda.time.chrono.BasicGJChronology:161	0 20.0 0.0
org.joda.time.chrono.BasicGJChronology:162	0 11.0 0.0
org.joda.time.chrono.BasicGJChronology:168	0 10.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:55	0 1366.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:96	0 1348.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:59	0 147.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:79	0 99.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:80	0 99.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:81	0 99.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:82	0 93.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:83	0 93.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:84	0 93.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:89	0 37.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:63	0 5.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:92	0 13.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:85	0 56.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:86	0 56.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:67	0 1.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:68	0 1.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:69	0 1.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:70	0 1.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:71	0 1.0 0.0
org.joda.time.base.AbstractDateTime:115	0 67.0 0.0
org.joda.time.base.AbstractDateTime:139	0 50.0 0.0
org.joda.time.base.AbstractDateTime:173	0 50.0 0.0
org.joda.time.base.AbstractDateTime:194	0 33.0 0.0
org.joda.time.base.AbstractDateTime:212	0 31.0 0.0
org.joda.time.base.AbstractDateTime:230	0 27.0 0.0
org.joda.time.base.AbstractDateTime:248	0 26.0 0.0
org.joda.time.base.AbstractDateTime:239	0 6.0 0.0
org.joda.time.base.AbstractDateTime:79	0 2.0 0.0
org.joda.time.base.AbstractDateTime:88	0 2.0 0.0
org.joda.time.base.AbstractDateTime:97	0 3.0 0.0
org.joda.time.base.AbstractDateTime:106	0 2.0 0.0
org.joda.time.base.AbstractDateTime:130	0 4.0 0.0
org.joda.time.base.AbstractDateTime:153	0 2.0 0.0
org.joda.time.base.AbstractDateTime:162	0 2.0 0.0
org.joda.time.base.AbstractDateTime:184	0 3.0 0.0
org.joda.time.base.AbstractDateTime:203	0 2.0 0.0
org.joda.time.base.AbstractDateTime:221	0 2.0 0.0
org.joda.time.base.AbstractDateTime:294	0 2.0 0.0
org.joda.time.base.AbstractDateTime:295	0 2.0 0.0
org.joda.time.base.AbstractDateTime:296	0 2.0 0.0
org.joda.time.base.AbstractDateTime:297	0 2.0 0.0
org.joda.time.base.AbstractDateTime:322	0 2.0 0.0
org.joda.time.base.AbstractDateTime:323	0 2.0 0.0
org.joda.time.base.AbstractDateTime:325	0 2.0 0.0
org.joda.time.base.AbstractDateTime:270	0 2.0 0.0
org.joda.time.base.AbstractDateTime:271	0 2.0 0.0
org.joda.time.base.AbstractDateTime:273	0 2.0 0.0
org.joda.time.base.AbstractDateTime:274	0 2.0 0.0
org.joda.time.base.AbstractDateTime:275	0 2.0 0.0
org.joda.time.base.AbstractDateTime:276	0 2.0 0.0
org.joda.time.base.AbstractDateTime:308	0 2.0 0.0
org.joda.time.base.AbstractDateTime:309	0 2.0 0.0
org.joda.time.base.AbstractDateTime:311	0 2.0 0.0
org.joda.time.base.AbstractDateTime:66	0 2.0 0.0
org.joda.time.base.AbstractDateTime:67	0 2.0 0.0
