org.joda.time.DateTimeZone:280	1.0 0.0 1.0
org.joda.time.format.DateTimeFormatterBuilder:1245	0 302.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1247	0 302.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1259	0 278.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1228	0 116.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1229	0 116.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1218	0 399.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1219	0 399.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1248	0 170.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1249	0 170.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1250	0 170.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1251	0 170.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1252	0 170.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1253	0 170.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1254	0 170.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1241	0 91.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1224	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1225	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1232	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1233	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2615	0 964.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2617	0 964.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2618	0 964.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2620	0 964.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2622	0 964.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2626	0 954.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2627	0 954.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2628	0 954.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2629	0 954.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2630	0 954.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2631	0 954.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2632	0 954.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2634	0 954.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2637	0 964.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2641	0 955.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2642	0 955.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2643	0 955.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2644	0 955.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2645	0 955.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2646	0 955.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2647	0 955.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2649	0 955.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2651	0 964.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2734	0 319.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2735	0 319.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2739	0 319.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2740	0 319.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2741	0 319.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2743	0 319.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2747	0 962.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2751	0 962.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2759	0 964.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2760	0 964.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2761	0 956.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2762	0 956.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2765	0 956.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2768	0 956.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2769	0 956.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2772	0 956.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2775	0 964.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2654	0 499.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2696	0 116.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2697	0 116.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2701	0 116.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2703	0 116.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2706	0 116.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2707	0 116.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2708	0 116.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2710	0 116.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2660	0 403.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2661	0 403.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2665	0 403.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2667	0 388.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2670	0 403.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2671	0 403.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2672	0 403.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2674	0 403.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2763	0 801.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2770	0 801.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2778	0 801.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2779	0 801.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2780	0 801.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2783	0 801.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2623	0 372.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2624	0 372.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2730	0 362.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2638	0 9.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2639	0 9.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2679	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2680	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2684	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2686	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2689	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2690	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2691	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2693	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2713	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2714	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2718	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2720	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2723	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2724	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2725	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2727	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1522	0 28.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1523	0 28.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1526	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1527	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1528	0 14.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1530	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1531	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1532	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1538	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1541	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1543	0 14.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1546	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1533	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1534	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1535	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1895	0 544.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1896	0 544.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1898	0 544.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1901	0 544.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1902	0 544.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1903	0 544.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1906	0 359.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1913	0 330.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1916	0 330.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1917	0 330.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1946	0 345.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1947	0 345.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1951	0 345.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1959	0 345.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1961	0 345.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1962	0 237.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1963	0 237.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1964	0 237.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1971	0 237.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1975	0 137.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1976	0 137.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1977	0 137.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1979	0 137.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1980	0 137.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1985	0 137.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1986	0 137.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1987	0 137.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1988	0 117.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1989	0 117.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1993	0 117.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1994	0 117.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1997	0 137.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1999	0 133.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2000	0 133.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2003	0 133.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2004	0 133.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2006	0 133.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2007	0 133.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2008	0 133.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2009	0 133.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2016	0 133.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2028	0 137.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2030	0 137.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2032	0 137.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2042	0 133.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2053	0 137.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2054	0 137.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2060	0 137.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2064	0 544.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2068	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2070	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2072	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2073	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2074	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2075	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2076	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2077	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2080	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2081	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2082	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2083	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2084	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2086	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2088	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2092	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2096	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2097	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2099	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2101	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2103	0 76.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2078	0 16.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1928	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1930	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1933	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1934	0 15.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2020	0 7.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2021	0 7.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2025	0 7.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2036	0 6.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2039	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2794	0 363.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2795	0 363.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2796	0 363.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2797	0 363.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2798	0 363.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2799	0 363.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2800	0 363.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2801	0 363.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2802	0 363.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2805	0 363.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2806	0 363.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2807	0 363.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2810	0 363.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2814	0 194.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2815	0 194.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2817	0 194.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2818	0 194.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2820	0 194.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2821	0 194.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2823	0 194.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2825	0 194.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2826	0 194.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2827	0 194.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2829	0 174.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2830	0 140.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2835	0 194.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2836	0 194.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2837	0 173.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2838	0 173.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2843	0 163.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2845	0 133.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2846	0 133.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2849	0 191.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2850	0 191.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2851	0 191.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2852	0 115.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2856	0 191.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2859	0 160.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2861	0 125.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2862	0 125.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2864	0 125.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2867	0 121.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2832	0 47.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2833	0 47.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1319	0 958.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1320	0 958.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1321	0 958.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1322	0 958.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1323	0 958.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1326	0 950.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1330	0 321.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1332	0 321.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1333	0 321.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1334	0 321.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1335	0 321.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1336	0 321.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1356	0 320.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1359	0 309.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1360	0 309.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1362	0 321.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1367	0 309.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1372	0 309.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1373	0 309.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1377	0 309.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1380	0 309.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1381	0 309.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1382	0 309.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1383	0 304.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1385	0 309.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1390	0 309.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1391	0 309.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1357	0 64.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1363	0 63.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1337	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1340	0 8.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1341	0 7.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1346	0 4.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1347	0 4.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1350	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1353	0 4.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1354	0 4.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1374	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1386	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1370	0 2.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1463	0 957.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1464	0 957.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1465	0 957.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1468	0 956.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1475	0 403.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1476	0 403.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1479	0 403.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1480	0 403.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1494	0 118.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1496	0 118.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1499	0 118.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1503	0 118.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1501	0 14.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1486	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1487	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1490	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1491	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1506	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1508	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1511	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1515	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1270	0 327.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1271	0 327.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1272	0 327.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1275	0 327.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1299	0 326.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1303	0 130.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1306	0 113.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1304	0 25.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1281	0 13.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1282	0 13.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1748	0 114.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1754	0 114.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1755	0 114.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1756	0 114.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1757	0 114.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1760	0 114.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1822	0 103.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1827	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1830	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1831	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1832	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1833	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1834	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1835	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1836	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1838	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1839	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1840	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1841	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1842	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1843	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1844	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1845	0 27.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1848	0 25.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1849	0 25.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1850	0 25.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1851	0 25.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1852	0 25.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1853	0 25.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1854	0 25.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1855	0 25.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1856	0 25.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1858	0 25.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1866	0 25.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1867	0 25.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1868	0 25.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1872	0 25.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1874	0 25.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1875	0 25.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1876	0 25.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1877	0 25.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1878	0 25.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1879	0 25.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1767	0 46.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1770	0 46.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1771	0 46.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1800	0 47.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1801	0 47.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1802	0 24.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1804	0 25.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1869	0 5.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1870	0 5.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1860	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1861	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1862	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1863	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1864	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1785	0 5.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1788	0 5.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1789	0 5.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1809	0 5.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1817	0 3.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1846	0 2.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1810	0 2.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1811	0 2.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1812	0 2.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1777	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1780	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:1781	0 1.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2544	0 11.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2547	0 11.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2548	0 11.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2551	0 11.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2552	0 11.0 0.0
org.joda.time.format.DateTimeFormatterBuilder:2553	0 11.0 0.0
